orig_source	seqid	short_seqid	label	taxon	kingdom	phylum	klass	order	family	master_seqid	orig_seqid	exons	adj_exons
bothref99_annots.tsv	BGC0002612__BAP81867.1	BGC0002612__BAP81867.1	AndM|Terpene (anditomin)|AndM (biosynthetic)	Aspergillus stellatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002537__BCD52390.1	None	None	None
bothref99_annots.tsv	BGC0002614__BCP96883.1	BGC0002614__BCP96883.1	esdpA|NRP/Polyketide (subglutinol A/sesquicillin A/colletotrichin/metarhizin A)|non-reducing polyketide synthase (biosynthetic)	Penicillium shearii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002614__BCP96883.1	None	None	None
bothref99_annots.tsv	BGC0002615__QBC75448.1	BGC0002615__QBC75448.1	MacA|Terpene (4-oxomacrophorin A/macrophorin A/5'-epimacrophorin B)|MacA (biosynthetic)	Penicillium terrestre	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002615__QBC75448.1	None	None	None
bothref99_annots.tsv	BGC0002616__API82671.1	BGC0002616__API82671.1	mpaC|Polyketide (mycophenolic acid)|putative polyketide synthase (biosynthetic)	Penicillium roqueforti	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0001677__API82664.1	None	None	None
bothref99_annots.tsv	BGC0002619__AJG44381.1	BGC0002619__AJG44381.1	MpaC'|Polyketide (mycophenolic acid)|MpaC' (biosynthetic)	Penicillium brevicompactum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002619__AJG44381.1	None	None	None
bothref99_annots.tsv	BGC0002646__KAF7597159.1	BGC0002646__KAF7597159.1	BBP40_009498|Polyketide (hancockinone A)|hypothetical protein (biosynthetic)	Aspergillus hancockii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002646__KAF7597159.1	None	None	None
bothref99_annots.tsv	BGC0002709__ESU07748.1	BGC0002709__ESU07748.1	FGSG_02324|Polyketide (aurofusarin)|hypothetical protein (biosynthetic)	Fusarium graminearum PH-1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	BGC0002709__ESU07748.1	None	None	None
bothref99_annots.tsv	BGC0002726__QCF41201.1	BGC0002726__QCF41201.1	CcxJ|Polyketide (4-chloropinselin/pinselin/chloromonilinic acid B/chloromonilinic acid D/4-hydroxyvertixanthone)|CcxJ (biosynthetic)	Bipolaris sorokiniana	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	BGC0002726__QCF41201.1	None	None	None
bothref99_annots.tsv	BGC0002729__EAA36364.1	BGC0002729__EAA36364.1	pks-6|Polyketide (sordarial)|polyketide synthase 6 (biosynthetic)	Neurospora crassa OR74A	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	BGC0002729__EAA36364.1	None	None	None
bothref99_annots.tsv	BGC0002731__QGW49095.1	BGC0002731__QGW49095.1	FE257_006541|Polyketide (nanangenine A/nanangenine B/nanangenine C)|putative polyketide synthase (biosynthetic)	Aspergillus nanangensis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002731__QGW49095.1	None	None	None
bothref99_annots.tsv	BGC0002734__EAU35431.1	BGC0002734__EAU35431.1	ATEG_03629|Polyketide (2,4-dihydroxy-5,6-dimethyl benzaldehyde)|hypothetical protein (biosynthetic)	Aspergillus terreus NIH2624	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002734__EAU35431.1	None	None	None
bothref99_annots.tsv	BGC0002745__OQD69647.1	BGC0002745__OQD69647.1	PENPOL_c002G03804|Polyketide (verrucosidin)|hypothetical protein (biosynthetic)	Penicillium polonicum	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002745__OQD69647.1	None	None	None
bothref99_annots.tsv	BGC0002749__PLB34720.1	BGC0002749__PLB34720.1	BDW47DRAFT_71441|NRP/Polyketide (aspcandine)|polyketide synthase (biosynthetic)	Aspergillus candidus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	BGC0002749__PLB34720.1	None	None	None
bothref99_annots.tsv	sp|A0A017SEX7|FOGA_ASPRC	FOGA_ASPRC	sp|A0A017SEX7|FOGA_ASPRC Highly reducing polyketide synthase fogrA	Aspergillus ruber 	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0002234__EYE95336.1	None	None	None
bothref99_annots.tsv	sp|A0A067XNI2|PTAA_PESFW	PTAA_PESFW	sp|A0A067XNI2|PTAA_PESFW Non-reducing polyketide synthase ptaA	Pestalotiopsis fici 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Xylariales 	 Sporocadaceae	BGC0000121__AGO59040.1	None	None	None
bothref99_annots.tsv	sp|A0A068ABB7|BREF7_EUPBR	BREF7_EUPBR	sp|A0A068ABB7|BREF7_EUPBR Highly reducing polyketide synthase	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0001141__AIA58899.1	None	None	None
bothref99_annots.tsv	sp|A0A075TRC0|PATK_PENEN	PATK_PENEN	sp|A0A075TRC0|PATK_PENEN 6-methylsalicylic acid synthase	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0000120__AIG62146.1	None	None	None
bothref99_annots.tsv	sp|A0A084API3|SAT13_STACB	SAT13_STACB	sp|A0A084API3|SAT13_STACB Highly reducing polyketide synthase SAT13	Stachybotrys chartarum 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Stachybotryaceae	sp|A0A084API3|SAT13_STACB	None	None	None
bothref99_annots.tsv	sp|A0A084B9Z6|SAT8_STACB	SAT8_STACB	sp|A0A084B9Z6|SAT8_STACB Non-reducing polyketide synthase SAT8	Stachybotrys chartarum 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Stachybotryaceae	sp|A0A084B9Z6|SAT8_STACB	None	None	None
bothref99_annots.tsv	sp|A0A084R1H6|ATR6_STAC4	ATR6_STAC4	sp|A0A084R1H6|ATR6_STAC4 Highly reducing polyketide synthase ATR6	Stachybotrys chlorohalonata 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Stachybotryaceae	sp|A0A084R1H6|ATR6_STAC4	None	None	None
bothref99_annots.tsv	sp|A0A089FSA4|PRLS_FUNXX	PRLS_FUNXX	sp|A0A089FSA4|PRLS_FUNXX Hybrid PKS-NRPS synthetase prlS	NA	 Fungi 	NA	NA	NA	NA	sp|A0A089FSA4|PRLS_FUNXX	None	None	None
bothref99_annots.tsv	sp|A0A089QRB9|MSL3_MYCTU	MSL3_MYCTU	sp|A0A089QRB9|MSL3_MYCTU Mycolipanoate synthase	Mycobacterium tuberculosis 	 Bacteria 	 Actinobacteria 	 Actinomycetia 	 Corynebacteriales 	 Mycobacteriaceae	sp|A0A089QRB9|MSL3_MYCTU	None	None	None
bothref99_annots.tsv	sp|A0A097ZPE0|ANDM_EMEVA	ANDM_EMEVA	sp|A0A097ZPE0|ANDM_EMEVA Non-reducing polyketide synthase andM	Aspergillus  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0002537__BCD52390.1	None	None	None
bothref99_annots.tsv	sp|A0A098D6U0|ZEA1_GIBZE	ZEA1_GIBZE	sp|A0A098D6U0|ZEA1_GIBZE Non-reducing polyketide synthase ZEA1	Gibberella zeae 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Nectriaceae	sp|A0A098D6U0|ZEA1_GIBZE	None	None	None
bothref99_annots.tsv	sp|A0A098D8A0|ZEA2_GIBZE	ZEA2_GIBZE	sp|A0A098D8A0|ZEA2_GIBZE Highly reducing polyketide synthase ZEA2	Gibberella zeae 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Nectriaceae	sp|A0A098D8A0|ZEA2_GIBZE	None	None	None
bothref99_annots.tsv	sp|A0A0A0RM07|MLNS_PHANO	MLNS_PHANO	sp|A0A0A0RM07|MLNS_PHANO Mellein synthase	Phaeosphaeria nodorum 	 Fungi 	 Ascomycota 	 Dothideomycetes 	 Pleosporales 	 Phaeosphaeriaceae	BGC0001244__AIW00670.1	None	None	None
bothref99_annots.tsv	sp|A0A0A2JW91|CNSI_PENEN	CNSI_PENEN	sp|A0A0A2JW91|CNSI_PENEN Highly reducing polyketide synthase cnsI	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0001205__KGO40478.1	None	None	None
bothref99_annots.tsv	sp|A0A0A2KT65|MELA_PENEN	MELA_PENEN	sp|A0A0A2KT65|MELA_PENEN Conidial yellow pigment biosynthesis polyketide synthase melA	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A0A2KT65|MELA_PENEN	None	None	None
bothref99_annots.tsv	sp|A0A0B4ESU9|PKS1_METBS	PKS1_METBS	sp|A0A0B4ESU9|PKS1_METBS Polyketide synthase 1	Metarhizium brunneum 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	sp|A0A0B4ESU9|PKS1_METBS	None	None	None
bothref99_annots.tsv	sp|A0A0B4FLB2|PKS2_METAF	PKS2_METAF	sp|A0A0B4FLB2|PKS2_METAF Polyketide synthase 2	Metarhizium anisopliae 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	sp|A0A0B4FLB2|PKS2_METAF	None	None	None
bothref99_annots.tsv	sp|A0A0B4FTU6|PKS1_METAF	PKS1_METAF	sp|A0A0B4FTU6|PKS1_METAF Polyketide synthase 1	Metarhizium anisopliae 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	sp|A0A0B4FTU6|PKS1_METAF	None	None	None
bothref99_annots.tsv	sp|A0A0B4G9F9|PKS1_METGA	PKS1_METGA	sp|A0A0B4G9F9|PKS1_METGA Polyketide synthase 1	Metarhizium guizhouense 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	sp|A0A0B4G9F9|PKS1_METGA	None	None	None
bothref99_annots.tsv	sp|A0A0B4H4F0|PKS1_METMF	PKS1_METMF	sp|A0A0B4H4F0|PKS1_METMF Polyketide synthase 1	Metarhizium majus 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	sp|A0A0B4H4F0|PKS1_METMF	None	None	None
bothref99_annots.tsv	sp|A0A0B4H8J1|PKS2_METBS	PKS2_METBS	sp|A0A0B4H8J1|PKS2_METBS Polyketide synthase 2	Metarhizium brunneum 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	sp|A0A0B4H8J1|PKS2_METBS	None	None	None
bothref99_annots.tsv	sp|A0A0B4I1J8|PKS2_METMF	PKS2_METMF	sp|A0A0B4I1J8|PKS2_METMF Polyketide synthase 2	Metarhizium majus 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	sp|A0A0B4I1J8|PKS2_METMF	None	None	None
bothref99_annots.tsv	sp|A0A0B4I1L1|PKS2_METGA	PKS2_METGA	sp|A0A0B4I1L1|PKS2_METGA Polyketide synthase 2	Metarhizium guizhouense 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	sp|A0A0B4I1L1|PKS2_METGA	None	None	None
bothref99_annots.tsv	sp|A0A0B5KU17|MPAC2_PENBR	MPAC2_PENBR	sp|A0A0B5KU17|MPAC2_PENBR Non-reducing polyketide synthase mapC'	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0002619__AJG44381.1	None	None	None
bothref99_annots.tsv	sp|A0A0C6E0I7|BET1_NEOBT	BET1_NEOBT	sp|A0A0C6E0I7|BET1_NEOBT Highly reducing polyketide synthase bet1	Neocamarosporium  sp.	 Fungi 	 Ascomycota 	 Dothideomycetes 	 Pleosporales 	 Pleosporaceae	BGC0001264__BAQ25466.1	None	None	None
bothref99_annots.tsv	sp|A0A0D2YG10|FUB1_FUSO4	FUB1_FUSO4	sp|A0A0D2YG10|FUB1_FUSO4 Reducing polyketide synthase FUB1	 Fusarium oxysporum 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Nectriaceae	sp|A0A0D2YG10|FUB1_FUSO4	None	None	None
bothref99_annots.tsv	sp|A0A0E4AZP0|FSA1_FUSSF	FSA1_FUSSF	sp|A0A0E4AZP0|FSA1_FUSSF Hybrid PKS-NRPS synthetase fsa1	 Fusarium  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Nectriaceae	sp|A0A0E4AZP0|FSA1_FUSSF	None	None	None
bothref99_annots.tsv	sp|A0A0F7GFS4|TASS_HAPIR	TASS_HAPIR	sp|A0A0F7GFS4|TASS_HAPIR Hybrid PKS-NRPS synthetase tasS	Hapsidospora  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	NA	sp|A0A0F7GFS4|TASS_HAPIR	None	None	None
bothref99_annots.tsv	sp|A0A0F7U103|AUSA_PENBI	AUSA_PENBI	sp|A0A0F7U103|AUSA_PENBI Non-reducing polyketide synthase ausA	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A0F7U103|AUSA_PENBI	None	None	None
bothref99_annots.tsv	sp|A0A0G0AID6|THNA_TRIHA	THNA_TRIHA	sp|A0A0G0AID6|THNA_TRIHA Hybrid PKS-NRPS synthetase thnA	Trichoderma  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Hypocreaceae	sp|A0A0G0AID6|THNA_TRIHA	None	None	None
bothref99_annots.tsv	sp|A0A0H4ADX3|PKS19_PHANO	PKS19_PHANO	sp|A0A0H4ADX3|PKS19_PHANO Non-reducing polyketide synthase PKS19	Phaeosphaeria nodorum 	 Fungi 	 Ascomycota 	 Dothideomycetes 	 Pleosporales 	 Phaeosphaeriaceae	BGC0001284__AKN45693.1	None	None	None
bothref99_annots.tsv	sp|A0A0K0MCJ4|CAZM_CHAGB	CAZM_CHAGB	sp|A0A0K0MCJ4|CAZM_CHAGB Iterative polyketide synthase CazM	Chaetomium globosum 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Sordariales 	 Chaetomiaceae	sp|A0A0K0MCJ4|CAZM_CHAGB	None	None	None
bothref99_annots.tsv	sp|A0A0M4L8I7|AURA_CALAK	AURA_CALAK	sp|A0A0M4L8I7|AURA_CALAK Highly reducing polyketide synthase aurA	Calcarisporium  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	NA	sp|A0A0M4L8I7|AURA_CALAK	None	None	None
bothref99_annots.tsv	sp|A0A0N0DCA3|DEP5_FUSLA	DEP5_FUSLA	sp|A0A0N0DCA3|DEP5_FUSLA Reducing polyketide synthase DEP5	 Fusarium  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Nectriaceae	sp|A0A0N0DCA3|DEP5_FUSLA	None	None	None
bothref99_annots.tsv	sp|A0A0N7D4P6|DHC3_ALTCI	DHC3_ALTCI	sp|A0A0N7D4P6|DHC3_ALTCI Highly reducing polyketide synthase Dhc3	 Alternaria  sp.	 Fungi 	 Ascomycota 	 Dothideomycetes 	 Pleosporales 	 Pleosporaceae	sp|A0A0N7D4P6|DHC3_ALTCI	None	None	None
bothref99_annots.tsv	sp|A0A0N7D745|DHC5_ALTCI	DHC5_ALTCI	sp|A0A0N7D745|DHC5_ALTCI Non-reducing polyketide synthase Dhc5	 Alternaria  sp.	 Fungi 	 Ascomycota 	 Dothideomycetes 	 Pleosporales 	 Pleosporaceae	sp|A0A0N7D745|DHC5_ALTCI	None	None	None
bothref99_annots.tsv	sp|A0A0N9HNS9|DESS_ASPDE	DESS_ASPDE	sp|A0A0N9HNS9|DESS_ASPDE Desertorin synthase	Aspergillus  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A0N9HNS9|DESS_ASPDE	None	None	None
bothref99_annots.tsv	sp|A0A0R8YWJ7|MPAS_CLAUC	MPAS_CLAUC	sp|A0A0R8YWJ7|MPAS_CLAUC Methylphloroacetophenone synthase	Cladonia  sp.	 Fungi 	 Ascomycota 	 Lecanoromycetes 	 Lecanorales 	 Cladoniaceae	BGC0002483__AUW31052.1	None	None	None
bothref99_annots.tsv	sp|A0A0S6XH49|FRBB_BLOB1	FRBB_BLOB1	sp|A0A0S6XH49|FRBB_BLOB1 Highly reducing polyketide synthase frbB	NA	 Fungi 	NA	NA	NA	NA	sp|A0A0S6XH49|FRBB_BLOB1	None	None	None
bothref99_annots.tsv	sp|A0A0U4ZX08|DRTA_ASPCI	DRTA_ASPCI	sp|A0A0U4ZX08|DRTA_ASPCI Low-reducing polyketide synthase drtA	 Aspergillus  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0002266__CEN60541.1	None	None	None
bothref99_annots.tsv	sp|A0A0U5GFS8|AUSA_ASPCI	AUSA_ASPCI	sp|A0A0U5GFS8|AUSA_ASPCI Non-reducing polyketide synthase ausA	 Aspergillus  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A0U5GFS8|AUSA_ASPCI	None	None	None
bothref99_annots.tsv	sp|A0A0U5GK88|AUSV_ASPCI	AUSV_ASPCI	sp|A0A0U5GK88|AUSV_ASPCI Highly reducing polyketide synthase ausV	 Aspergillus  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A0U5GK88|AUSV_ASPCI	None	None	None
bothref99_annots.tsv	sp|A0A0Y0M151|CLA2_CLACD	CLA2_CLACD	sp|A0A0Y0M151|CLA2_CLACD Highly reducing polyketide synthase cla2	Cladosporium  sp.	 Fungi 	 Ascomycota 	 Dothideomycetes 	 Cladosporiales 	 Cladosporiaceae	sp|A0A0Y0M151|CLA2_CLACD	None	None	None
bothref99_annots.tsv	sp|A0A125R003|CLA3_CLACD	CLA3_CLACD	sp|A0A125R003|CLA3_CLACD Non-reducing polyketide synthase cla3	Cladosporium  sp.	 Fungi 	 Ascomycota 	 Dothideomycetes 	 Cladosporiales 	 Cladosporiaceae	sp|A0A125R003|CLA3_CLACD	None	None	None
bothref99_annots.tsv	sp|A0A142C799|PHNA_PENHR	PHNA_PENHR	sp|A0A142C799|PHNA_PENHR Non-reducing polyketide synthase phnA	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A142C799|PHNA_PENHR	None	None	None
bothref99_annots.tsv	sp|A0A161CEU9|CITS_MONRU	CITS_MONRU	sp|A0A161CEU9|CITS_MONRU Citrinin polyketide synthase	Monascus  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0001338__ALI92655.1	None	None	None
bothref99_annots.tsv	sp|A0A167LUQ4|FUMOS_CORFA	FUMOS_CORFA	sp|A0A167LUQ4|FUMOS_CORFA Fumosorinone synthetase	Cordyceps fumosorosea 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Cordycipitaceae	BGC0001218__AKC54422.1	None	None	None
bothref99_annots.tsv	sp|A0A179H0J7|LCSC_PURLI	LCSC_PURLI	sp|A0A179H0J7|LCSC_PURLI Highly reducing polyketide synthase lcsC	Purpureocillium  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Ophiocordycipitaceae	BGC0001358__OAQ83765.1	None	None	None
bothref99_annots.tsv	sp|A0A179H2I8|LCSB_PURLI	LCSB_PURLI	sp|A0A179H2I8|LCSB_PURLI Highly reducing polyketide synthase lcsB	Purpureocillium  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Ophiocordycipitaceae	BGC0001358__OAQ83760.1	None	None	None
bothref99_annots.tsv	sp|A0A193PS74|STBA_STABI	STBA_STABI	sp|A0A193PS74|STBA_STABI Non-reducing polyketide synthase stbA	Stachybotrys  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Stachybotryaceae	BGC0001390__BAV19379.1	None	None	None
bothref99_annots.tsv	sp|A0A1B3PEI6|PFA1_THRS2	PFA1_THRS2	sp|A0A1B3PEI6|PFA1_THRS2 Polyunsaturated fatty acid synthase subunit A	 Thraustochytrium  sp.	 Eukaryota 	NA	 Bigyra 	 Thraustochytrida 	 Thraustochytriaceae	sp|A0A1B3PEI6|PFA1_THRS2	None	None	None
bothref99_annots.tsv	sp|A0A1B4XBH3|SDNO_SORAA	SDNO_SORAA	sp|A0A1B4XBH3|SDNO_SORAA Highly reducing polyketide synthase sdnO	Sordaria  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Sordariales 	 Sordariaceae	BGC0001373__BAV32159.1	None	None	None
bothref99_annots.tsv	sp|A0A1B5L6A0|USTP_USTVR	USTP_USTVR	sp|A0A1B5L6A0|USTP_USTVR Non-reducing polyketide synthase ustP	Ustilaginoidea  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Hypocreales 	 Clavicipitaceae	BGC0002177__KDB16994.1	None	None	None
bothref99_annots.tsv	sp|A0A1B7YCC9|DPCHA_COLHI	DPCHA_COLHI	sp|A0A1B7YCC9|DPCHA_COLHI Non-reducing polyketide synthase dpchA	Colletotrichum higginsianum 	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Glomerellales 	 Glomerellaceae	BGC0002429__OBR09781.1	None	None	None
bothref99_annots.tsv	sp|A0A1E1FFN8|PRHL_PENBI	PRHL_PENBI	sp|A0A1E1FFN8|PRHL_PENBI Non-reducing polyketide synthase prhL	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0001729__BAV69313.1	None	None	None
bothref99_annots.tsv	sp|A0A1L9UCG2|ALBA_ASPBC	ALBA_ASPBC	sp|A0A1L9UCG2|ALBA_ASPBC Non-reducing polyketide synthase albA	Aspergillus brasiliensis 	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A1L9UCG2|ALBA_ASPBC	None	None	None
bothref99_annots.tsv	sp|A0A1L9WLD9|AACUL_ASPA1	AACUL_ASPA1	sp|A0A1L9WLD9|AACUL_ASPA1 Atrochrysone carboxylic acid synthase AacuL	Aspergillus aculeatus 	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A1L9WLD9|AACUL_ASPA1	None	None	None
bothref99_annots.tsv	sp|A0A1L9WN37|ACUA_ASPA1	ACUA_ASPA1	sp|A0A1L9WN37|ACUA_ASPA1 6-methylsalicylic acid synthase acuA	Aspergillus aculeatus 	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0002229__OJJ97578.1	None	None	None
bothref99_annots.tsv	sp|A0A1L9WQM9|ACRA_ASPA1	ACRA_ASPA1	sp|A0A1L9WQM9|ACRA_ASPA1 Highly reducing polyketide synthase acrA	Aspergillus aculeatus 	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0002169__OJJ98486.1	None	None	None
bothref99_annots.tsv	sp|A0A1P8NTI3|PKS8_PESMI	PKS8_PESMI	sp|A0A1P8NTI3|PKS8_PESMI Non-reducing polyketide synthase 8	Pestalotiopsis  sp.	 Fungi 	 Ascomycota 	 Sordariomycetes 	 Xylariales 	 Sporocadaceae	sp|A0A1P8NTI3|PKS8_PESMI	None	None	None
bothref99_annots.tsv	sp|A0A1R3RGK0|OTAA_ASPC5	OTAA_ASPC5	sp|A0A1R3RGK0|OTAA_ASPC5 Highly reducing polyketide synthase otaA	Aspergillus carbonarius 	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0002605__AUS29485.1	None	None	None
bothref99_annots.tsv	sp|A0A1U8QN18|SDGA_EMENI	SDGA_EMENI	sp|A0A1U8QN18|SDGA_EMENI Highly reducing polyketide synthase sdgA	Emericella nidulans 	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0001998__XP_659388.1	None	None	None
bothref99_annots.tsv	sp|A0A1V6NYI6|VERA_PENPO	VERA_PENPO	sp|A0A1V6NYI6|VERA_PENPO Highly reducing polyketide synthase verA	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0002745__OQD69647.1	None	None	None
bothref99_annots.tsv	sp|A0A1V6PAF7|CALA_PENDC	CALA_PENDC	sp|A0A1V6PAF7|CALA_PENDC Highly reducing polyketide synthase calA	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A1V6PAF7|CALA_PENDC	None	None	None
bothref99_annots.tsv	sp|A0A1W5T1T1|POXF_PENOX	POXF_PENOX	sp|A0A1W5T1T1|POXF_PENOX Highly reducing polyketide synthase poxF	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A1W5T1T1|POXF_PENOX	None	None	None
bothref99_annots.tsv	sp|A0A1W5T1U1|POXE_PENOX	POXE_PENOX	sp|A0A1W5T1U1|POXE_PENOX Hybrid PKS-NRPS synthetase poxE	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0001724__EPS29069.1	None	None	None
bothref99_annots.tsv	sp|A0A1W7M1U5|PGMA_ASPTN	PGMA_ASPTN	sp|A0A1W7M1U5|PGMA_ASPTN Non-reducing polyketide synthase pgmA	Aspergillus terreus 	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	sp|A0A1W7M1U5|PGMA_ASPTN	None	None	None
bothref99_annots.tsv	sp|A0A1Y0BRF1|ADRD_PENRO	ADRD_PENRO	sp|A0A1Y0BRF1|ADRD_PENRO Non-reducing polyketide synthase adrD	Penicillium  sp.	 Fungi 	 Ascomycota 	 Eurotiomycetes 	 Eurotiales 	 Aspergillaceae	BGC0001508__ART41209.1	None	None	None
bothref99_annots.tsv	sp|A0A284RE13|ARMB_ARMOS	ARMB_ARMOS	sp|A0A284RE13|ARMB_ARMOS Orsellinic acid synthase ArmB	Armillaria  sp.	 Fungi 	 Basidiomycota 	 Agaricomycetes 	 Agaricales 	 Physalacriaceae	sp|A0A284RE13|ARMB_ARMOS	None	None	None
bothref99_annots.tsv	sp|A0A2G5IC96|CTB1_CERBT	CTB1_CERBT	sp|A0A2G5IC96|CTB1_CERBT Non-reducing polyketide synthase CTB1	Cercospora  sp.	 Fungi 	 Ascomycota 	 Dothideomycetes 	 Mycosphaerellales 	 Mycosphaerellaceae	BGC0001541__PIB02405.1	None	None	None
